Open Mic,Day,Start Time,Latest End Time,Venue Name,Borough,Neighborhood,Location,Venue type,Cost,Stage time,Sign-Up Instructions,Host(s) / Organizer,Changes/updates,Last verified,This Month's Changes ,Other Rules,Help other comics! Leave reviews,unique identifier,Geocodio Latitude,Geocodio Longitude,Geocodio Accuracy Score,Geocodio Accuracy Type,Geocodio Address Line 1,Geocodio Address Line 2,Geocodio Address Line 3,Geocodio House Number,Geocodio Street,Geocodio Unit Type,Geocodio Unit Number,Geocodio City,Geocodio State,Geocodio County,Geocodio Postal Code,Geocodio Country,Geocodio Source
EastVille Guest Spot Mic,Wednesday,9:45 PM,11:15 PM,Eastville Comedy Club,Brooklyn,Downtown Brooklyn,"487 Atlantic Ave, Brooklyn, NY 11217",Comedy Club,1 drink minimum,,https://www.laughingbuddhacomedy.com/mics,Laughing Buddha Staff,@laughingbuddhacomedy,Verified 5/8 Malev,,,,Wednesday-9:45 PM-@laughingbuddhacomedy,40.685869,-73.98165,1,rooftop,487 Atlantic Ave,,"Brooklyn, NY 11217",487,Atlantic Ave,,,Brooklyn,NY,Kings County,11217,US,City of New York
EastVille Mic,Thursday,6:00 PM,7:30 PM,Eastville Comedy Club,Brooklyn,Downtown Brooklyn,"487 Atlantic Ave, Brooklyn, NY 11217",Comedy Club,$6+ booking fee,,https://www.laughingbuddhacomedy.com/mics,Laughing Buddha Staff,@laughingbuddhacomedy,Verified 5/8 Malev,,,,Thursday-6:00 PM-@laughingbuddhacomedy,40.685869,-73.98165,1,rooftop,487 Atlantic Ave,,"Brooklyn, NY 11217",487,Atlantic Ave,,,Brooklyn,NY,Kings County,11217,US,City of New York
Trauma Dump Thursday Mic,Thursday,8:00 PM,9:30 PM,Eastville Comedy Club,Brooklyn,Downtown Brooklyn,"487 Atlantic Ave, Brooklyn, NY 11217",Comedy Club,Free + 1 item minimum,5,signup there 30 mins prior,Rachel Warden @iamrachelwarden,@traumadumpthursdaymic,Unverified,,,,Thursday-8:00 PM-@traumadumpthursdaymic,40.685869,-73.98165,1,rooftop,487 Atlantic Ave,,"Brooklyn, NY 11217",487,Atlantic Ave,,,Brooklyn,NY,Kings County,11217,US,City of New York
EastVille Mic,Friday,6:00 PM,7:30 PM,Eastville Comedy Club,Brooklyn,Downtown Brooklyn,"487 Atlantic Ave, Brooklyn, NY 11217",Comedy Club,$6+ booking fee,,https://www.laughingbuddhacomedy.com/mics,,@eastvillecomedy,Unverified,,,,Friday-6:00 PM-@eastvillecomedy,40.685869,-73.98165,1,rooftop,487 Atlantic Ave,,"Brooklyn, NY 11217",487,Atlantic Ave,,,Brooklyn,NY,Kings County,11217,US,City of New York
Goodnight Mic,Friday,11:30 PM,1:00 AM,Eastville Comedy Club,Brooklyn,Downtown Brooklyn,"487 Atlantic Ave, Brooklyn, NY 11217",Comedy Club,Free + 1 item minimum,5,Sign up in person,Josh Blume/Josh Joshington,@joshistyping,Verified 5/13 Malev,,,,Friday-11:30 PM-@joshistyping,40.685869,-73.98165,1,rooftop,487 Atlantic Ave,,"Brooklyn, NY 11217",487,Atlantic Ave,,,Brooklyn,NY,Kings County,11217,US,City of New York
Last stop Mic,Saturday,11:30 PM,1:00 AM,Eastville Comedy Club,Brooklyn,Downtown Brooklyn,"487 Atlantic Ave, Brooklyn, NY 11217",Comedy Club,$5,5,Sign up in person,Angel Contreras and Matt,@oddballmatt1,Verified 5/8 Malev,,,,Saturday-11:30 PM-@oddballmatt1,40.685869,-73.98165,1,rooftop,487 Atlantic Ave,,"Brooklyn, NY 11217",487,Atlantic Ave,,,Brooklyn,NY,Kings County,11217,US,City of New York
Crayon Box,Sunday,4:00 PM,6:00 PM,Sleepwalk,Brooklyn,Williamsburg,"251 Bushwick Ave, Brooklyn, NY 11206",Bar,1 item minimum,,In person or @crayonboxcomedy insta,Maxwell Silverstein,@crayonboxcomedy,Verified 5/13 Malev,,,,Sunday-4:00 PM-@crayonboxcomedy,40.707329,-73.93962,1,rooftop,251 Bushwick Ave,,"Brooklyn, NY 11206",251,Bushwick Ave,,,Brooklyn,NY,Kings County,11206,US,City of New York
C Sweet Comedy,Sunday,4:00 PM,8:30 PM,House Watch,Manhattan ,East Village,50 Avenue B,Bar,free,5,Comment on IG @csweetcomedy. Sign up in person ,C Sweet Comedy,@csweetcomedy,Verified 5/13 Malev,,,,Sunday-4:00 PM-@csweetcomedy,0,0,0,,,,,Could not geocode address. No matches found.,,,,,,,,,
Producer's Club,Sunday,5:00 PM,6:00 PM,Producer's Club,Manhattan ,Hell's Kitchen,"358 W 44th St, New York, NY 10036",Theatre Space,$5 cash,5,in person only,Dee Major,@micdupnyc,Verified 5/13 Malev,,show up first go up first depending on the host,,Sunday-5:00 PM-@micdupnyc,40.759554,-73.9915,1,rooftop,358 W 44th St,,"New York, NY 10036",358,W 44th St,,,New York,NY,New York County,10036,US,City of New York
Producer's Club,Sunday,6:00 PM,7:30 PM,Producer's Club,Manhattan ,Hell's Kitchen,"358 W 44th St, New York, NY 10036",Theatre Space,$5. (NO CASH),5,www.bushwickcomedy.com,Dee Major,@micdupnyc,Verified 5/13 Malev,,,,Sunday-6:00 PM-@micdupnyc,40.759554,-73.9915,1,rooftop,358 W 44th St,,"New York, NY 10036",358,W 44th St,,,New York,NY,New York County,10036,US,City of New York
Producer's Club,Sunday,7:30 PM,9:00 PM,Producer's Club,Manhattan ,Hell's Kitchen,"358 W 44th St, New York, NY 10036",Theatre Space,Free + 1 item minimum,,"signup @byotmic on insta, or waitlist there",UCB,@byotmic,Verified tediously 5/13 Malev,,,,Sunday-7:30 PM-@byotmic,40.759554,-73.9915,1,rooftop,358 W 44th St,,"New York, NY 10036",358,W 44th St,,,New York,NY,New York County,10036,US,City of New York
Producer's Club,Monday,5:00 PM,6:30 PM,Producer's Club,Manhattan ,Hell's Kitchen,"358 W 44th St, New York, NY 10036",Theatre Space,$5 cash,5,in person only,Dee Major,@micdupnyc,Verified 5/13 Malev,,,,Monday-5:00 PM-@micdupnyc,40.759554,-73.9915,1,rooftop,358 W 44th St,,"New York, NY 10036",358,W 44th St,,,New York,NY,New York County,10036,US,City of New York
Producer's Club,Monday,6:00 PM,7:30 PM,Producer's Club,Manhattan ,Hell's Kitchen,"358 W 44th St, New York, NY 10036",Theatre Space,$5,5,in person only,Dee Major,@micdupnyc,Verified tediously 5/13 Malev,,,,Monday-6:00 PM-@micdupnyc,40.759554,-73.9915,1,rooftop,358 W 44th St,,"New York, NY 10036",358,W 44th St,,,New York,NY,New York County,10036,US,City of New York
Producer's Club,Monday,7:30 PM,9:00 PM,Producer's Club,Manhattan ,Hell's Kitchen,"358 W 44th St, New York, NY 10036",Theatre Space,$6 online,,in person only,Dee Major,@micdupnyc,Verified 5/13 Malev,,,,Monday-7:30 PM-@micdupnyc,40.759554,-73.9915,1,rooftop,358 W 44th St,,"New York, NY 10036",358,W 44th St,,,New York,NY,New York County,10036,US,City of New York
Producer's Club,Monday,8:30 PM,10:30 PM,Producer's Club,Manhattan ,Hell's Kitchen,"358 W 44th St, New York, NY 10036",Theatre Space,$5 cash,5,in person only,Dee Major,@micdupnyc,Verified 5/13 Malev,,,,Monday-8:30 PM-@micdupnyc,40.759554,-73.9915,1,rooftop,358 W 44th St,,"New York, NY 10036",358,W 44th St,,,New York,NY,New York County,10036,US,City of New York
Producer's Club,Tuesday,5:00 PM,6:30 PM,Producer's Club,Manhattan ,Hell's Kitchen,"358 W 44th St, New York, NY 10036",Theatre Space,$5 cash,5,in person only,Dee Major,@micdupnyc,Verified 5/8 Malev,,,,Tuesday-5:00 PM-@micdupnyc,40.759554,-73.9915,1,rooftop,358 W 44th St,,"New York, NY 10036",358,W 44th St,,,New York,NY,New York County,10036,US,City of New York
Producer's Club,Tuesday,6:00 PM,8:00 PM,Producer's Club,Manhattan ,Hell's Kitchen,"358 W 44th St, New York, NY 10036",Theatre Space,$5 cash,5,in person only,Dee Major,@micdupnyc,Verified 5/8 Malev,,,,Tuesday-6:00 PM-@micdupnyc,40.759554,-73.9915,1,rooftop,358 W 44th St,,"New York, NY 10036",358,W 44th St,,,New York,NY,New York County,10036,US,City of New York
Producer's Club,Tuesday,7:30 PM,9:00 PM,Producer's Club,Manhattan ,Hell's Kitchen,"358 W 44th St, New York, NY 10036",Theatre Space,$5 cash,5,in person only,Dee Major,@micdupnyc,Verified 5/8 Malev,,,,Tuesday-7:30 PM-@micdupnyc,40.759554,-73.9915,1,rooftop,358 W 44th St,,"New York, NY 10036",358,W 44th St,,,New York,NY,New York County,10036,US,City of New York
Producer's Club,Wednesday,5:00 PM,6:30 PM,Producer's Club,Manhattan ,Hell's Kitchen,"358 W 44th St, New York, NY 10036",Theatre Space,$5 cash,5,in person only,Dee Major,@micdupnyc,Verified 5/8 Malev,,,,Wednesday-5:00 PM-@micdupnyc,40.759554,-73.9915,1,rooftop,358 W 44th St,,"New York, NY 10036",358,W 44th St,,,New York,NY,New York County,10036,US,City of New York
Producer's Club,Wednesday,6:00 PM,7:30 PM,Producer's Club,Manhattan ,Hell's Kitchen,"358 W 44th St, New York, NY 10036",Theatre Space,$5 cash,5,in person only,Dee Major,@micdupnyc,Verified 5/8 Malev,,,,Wednesday-6:00 PM-@micdupnyc,40.759554,-73.9915,1,rooftop,358 W 44th St,,"New York, NY 10036",358,W 44th St,,,New York,NY,New York County,10036,US,City of New York
Producer's Club,Wednesday,7:30 PM,9:00 PM,Producer's Club,Manhattan ,Hell's Kitchen,"358 W 44th St, New York, NY 10036",Theatre Space,$5 cash,5,in person only,Dee Major,@micdupnyc,Verified 5/8 Malev,,,,Wednesday-7:30 PM-@micdupnyc,40.759554,-73.9915,1,rooftop,358 W 44th St,,"New York, NY 10036",358,W 44th St,,,New York,NY,New York County,10036,US,City of New York
Producer's Club,Thursday,5:00 PM,6:30 PM,Producer's Club,Manhattan ,Hell's Kitchen,"358 W 44th St, New York, NY 10036",Theatre Space,$5 cash,5,in person only,Dee Major,@micdupnyc,Verified 5/8 Malev,,show up first go up first depending on the host,,Thursday-5:00 PM-@micdupnyc,40.759554,-73.9915,1,rooftop,358 W 44th St,,"New York, NY 10036",358,W 44th St,,,New York,NY,New York County,10036,US,City of New York
Producer's Club,Thursday,6:00 PM,8:00 PM,Producer's Club,Manhattan ,Hell's Kitchen,"358 W 44th St, New York, NY 10036",Theatre Space,$5 cash,5,in person only,Dee Major,@micdupnyc,Verified 5/8 Malev,,,,Thursday-6:00 PM-@micdupnyc,40.759554,-73.9915,1,rooftop,358 W 44th St,,"New York, NY 10036",358,W 44th St,,,New York,NY,New York County,10036,US,City of New York
Producer's Club,Thursday,7:30 PM,9:00 PM,Producer's Club,Manhattan ,Hell's Kitchen,"358 W 44th St, New York, NY 10036",Theatre Space,$5 cash,5,in person only,Dee Major,@micdupnyc,Verified 5/8 Malev,,,,Thursday-7:30 PM-@micdupnyc,40.759554,-73.9915,1,rooftop,358 W 44th St,,"New York, NY 10036",358,W 44th St,,,New York,NY,New York County,10036,US,City of New York
Producer's Club,Thursday,9:00 PM,10:30 PM,Producer's Club,Manhattan ,Hell's Kitchen,"358 W 44th St, New York, NY 10036",Theatre Space,$5 cash,5,in person only,Dee Major,@micdupnyc,Verified 5/8 Malev,,,,Thursday-9:00 PM-@micdupnyc,40.759554,-73.9915,1,rooftop,358 W 44th St,,"New York, NY 10036",358,W 44th St,,,New York,NY,New York County,10036,US,City of New York
Producer's Club,Friday,5:00 PM,6:30 PM,Producer's Club,Manhattan ,Hell's Kitchen,"358 W 44th St, New York, NY 10036",Theatre Space,$5 cash,5,Sign up in person,Dee Major,@micdupnyc,Verified 5/13 Malev,,show up first go up first depending on the host,,Friday-5:00 PM-@micdupnyc,40.759554,-73.9915,1,rooftop,358 W 44th St,,"New York, NY 10036",358,W 44th St,,,New York,NY,New York County,10036,US,City of New York
Producer's Club,Friday,6:00 PM,7:30 PM,Producer's Club,Manhattan ,Hell's Kitchen,"358 W 44th St, New York, NY 10036",Theatre Space,$5 cash,5,Sign up in person,Dee Major,@micdupnyc,Verified 5/13 Malev,,show up first go up first depending on the host,,Friday-6:00 PM-@micdupnyc,40.759554,-73.9915,1,rooftop,358 W 44th St,,"New York, NY 10036",358,W 44th St,,,New York,NY,New York County,10036,US,City of New York
Producer's Club,Friday,7:30 PM,9:00 PM,Producer's Club,Manhattan ,Hell's Kitchen,"358 W 44th St, New York, NY 10036",Theatre Space,$5 cash,5,Sign up in person,Dee Major,@micdupnyc,Verified 5/13 Malev,,show up first go up first depending on the host,,Friday-7:30 PM-@micdupnyc,40.759554,-73.9915,1,rooftop,358 W 44th St,,"New York, NY 10036",358,W 44th St,,,New York,NY,New York County,10036,US,City of New York
Infinity Mic,Sunday,5:00 PM,7:00 PM,Caffeine Underground,Brooklyn,Bushwick,"447 Central Ave Suite A, Brooklyn, NY 11221",Coffee Shop,Free + 1 item minimum,5,,Infinity Mic,@infinitymic.comm,Unverified,,,,Sunday-5:00 PM-@infinitymic.comm,40.692193,-73.914545,1,rooftop,447 Central Ave,Ste A,"Brooklyn, NY 11221",447,Central Ave,Ste,A,Brooklyn,NY,Kings County,11221,US,City of New York
The Tiny Cupboard,Sunday,5:30 PM,7:00 PM,The Tiny Cupboard,Brooklyn,Bushwick,"10 Cooper St, Brooklyn, NY 11207",Comedy Club,$2,5,sign up there Open Mics Page for Tiny Cupboard Blue Room,The Tiny Cupboard,@thetinycupboard,Unverified,,,,Sunday-5:30 PM-@thetinycupboard,40.683629,-73.911236,1,range_interpolation,10 Cooper St,,"Brooklyn, NY 11207",10,Cooper St,,,Brooklyn,NY,Kings County,11207,US,TIGER/Line® dataset from the US Census Bureau
The Tiny Cupboard,Sunday,7:00 PM,8:30 PM,The Tiny Cupboard,Brooklyn,Bushwick,"10 Cooper St, Brooklyn, NY 11207",Comedy Club,$2,5,sign up there Open Mics Page for Tiny Cupboard Blue Room,Blue Room Host,@thetinycupboard,Verified tediously 5/13 Malev,,,,Sunday-7:00 PM-@thetinycupboard,40.683629,-73.911236,1,range_interpolation,10 Cooper St,,"Brooklyn, NY 11207",10,Cooper St,,,Brooklyn,NY,Kings County,11207,US,TIGER/Line® dataset from the US Census Bureau
The Tiny Cupboard,Sunday,8:30 PM,10:00 PM,The Tiny Cupboard,Brooklyn,Bushwick,"10 Cooper St, Brooklyn, NY 11207",Comedy Club,Free + 1 item minimum,5,sign up there Open Mics Page for Tiny Cupboard Blue Room,The Tiny Cupboard,@thetinycupboard,Verified tediously 5/13 Malev,,,,Sunday-8:30 PM-@thetinycupboard,40.683629,-73.911236,1,range_interpolation,10 Cooper St,,"Brooklyn, NY 11207",10,Cooper St,,,Brooklyn,NY,Kings County,11207,US,TIGER/Line® dataset from the US Census Bureau
The Tiny Cupboard,Sunday,10:00 PM,11:30 PM,The Tiny Cupboard,Brooklyn,Bushwick,"10 Cooper St, Brooklyn, NY 11207",Comedy Club,$5,5,sign up there Open Mics Page for Tiny Cupboard Blue Room,The Tiny Cupboard,@thetinycupboard,Unverified,,,,Sunday-10:00 PM-@thetinycupboard,40.683629,-73.911236,1,range_interpolation,10 Cooper St,,"Brooklyn, NY 11207",10,Cooper St,,,Brooklyn,NY,Kings County,11207,US,TIGER/Line® dataset from the US Census Bureau
The Tiny Cupboard,Monday,5:30 PM,7:00 PM,The Tiny Cupboard,Brooklyn,Bushwick,"10 Cooper St, Brooklyn, NY 11207",Comedy Club,$2,5,sign up there Open Mics Page for Tiny Cupboard Blue Room,Gene Morgan,@thetinycupboard,Verified tediously 5/13 Malev,,,,Monday-5:30 PM-@thetinycupboard,40.683629,-73.911236,1,range_interpolation,10 Cooper St,,"Brooklyn, NY 11207",10,Cooper St,,,Brooklyn,NY,Kings County,11207,US,TIGER/Line® dataset from the US Census Bureau
The Tiny Cupboard,Monday,7:00 PM,8:30 PM,The Tiny Cupboard,Brooklyn,Bushwick,"10 Cooper St, Brooklyn, NY 11207",Comedy Club,$2,,sign up there Open Mics Page for Tiny Cupboard Blue Room,,@thetinycupboard,Verified tediously 5/13 Malev,,,,Monday-7:00 PM-@thetinycupboard,40.683629,-73.911236,1,range_interpolation,10 Cooper St,,"Brooklyn, NY 11207",10,Cooper St,,,Brooklyn,NY,Kings County,11207,US,TIGER/Line® dataset from the US Census Bureau
The Tiny Cupboard,Monday,8:30 PM,10:00 PM,The Tiny Cupboard,Brooklyn,Bushwick,"10 Cooper St, Brooklyn, NY 11207",Comedy Club,$2,,sign up there Open Mics Page for Tiny Cupboard Blue Room,,@thetinycupboard,Verified tediously 5/13 Malev,,,,Monday-8:30 PM-@thetinycupboard,40.683629,-73.911236,1,range_interpolation,10 Cooper St,,"Brooklyn, NY 11207",10,Cooper St,,,Brooklyn,NY,Kings County,11207,US,TIGER/Line® dataset from the US Census Bureau
The Tiny Cupboard,Monday,10:00 PM,11:30 PM,The Tiny Cupboard,Brooklyn,Bushwick,"10 Cooper St, Brooklyn, NY 11207",Comedy Club,$2,,sign up there Open Mics Page for Tiny Cupboard Blue Room,,@thetinycupboard,Verified tediously 5/13 Malev,,"First come, first served",,Monday-10:00 PM-@thetinycupboard,40.683629,-73.911236,1,range_interpolation,10 Cooper St,,"Brooklyn, NY 11207",10,Cooper St,,,Brooklyn,NY,Kings County,11207,US,TIGER/Line® dataset from the US Census Bureau
Tiny Cupboard Fever Dream,Tuesday,5:30 PM,7:00 PM,The Tiny Cupboard,Brooklyn,Bushwick,"10 Cooper St, Brooklyn, NY 11207",Comedy Club,$2,5,sign up there,Alvaro Gamboa,@AlvaroJokesGamboa,Verified 5/8 Malev,,,,Tuesday-5:30 PM-@AlvaroJokesGamboa,40.683629,-73.911236,1,range_interpolation,10 Cooper St,,"Brooklyn, NY 11207",10,Cooper St,,,Brooklyn,NY,Kings County,11207,US,TIGER/Line® dataset from the US Census Bureau
The Tiny Cupboard,Tuesday,7:00 PM,8:30 PM,The Tiny Cupboard,Brooklyn,Bushwick,"10 Cooper St, Brooklyn, NY 11207",Comedy Club,$2,5,sign up there Open Mics Page for Tiny Cupboard Blue Room,Hayden Keegan,@thetinycupboard,Verified tediously 5/8 Malev,,show up first go up first depending on the host,,Tuesday-7:00 PM-@thetinycupboard,40.683629,-73.911236,1,range_interpolation,10 Cooper St,,"Brooklyn, NY 11207",10,Cooper St,,,Brooklyn,NY,Kings County,11207,US,TIGER/Line® dataset from the US Census Bureau
The Tiny Cupboard,Tuesday,8:30 PM,10:00 PM,The Tiny Cupboard,Brooklyn,Bushwick,"10 Cooper St, Brooklyn, NY 11207",Comedy Club,$2,5,sign up there Open Mics Page for Tiny Cupboard Blue Room,The Tiny Cupboard,@thetinycupboard,Verified tediously 5/8 Malev,,,,Tuesday-8:30 PM-@thetinycupboard,40.683629,-73.911236,1,range_interpolation,10 Cooper St,,"Brooklyn, NY 11207",10,Cooper St,,,Brooklyn,NY,Kings County,11207,US,TIGER/Line® dataset from the US Census Bureau
BUCKET Pandamonium ,Tuesday,10:00 PM,11:30 PM,The Tiny Cupboard,Brooklyn,Bushwick,"10 Cooper St, Brooklyn, NY 11207",Comedy Club,$2,5,sign up there Open Mics Page for Tiny Cupboard Blue Room,@spaandaa @caragh.ab,@pandamoniumcomedyy,Verified 5/8 Malev,,,,Tuesday-10:00 PM-@pandamoniumcomedyy,40.683629,-73.911236,1,range_interpolation,10 Cooper St,,"Brooklyn, NY 11207",10,Cooper St,,,Brooklyn,NY,Kings County,11207,US,TIGER/Line® dataset from the US Census Bureau
The Tiny Cupboard,Wednesday,5:30 PM,7:00 PM,The Tiny Cupboard,Brooklyn,Bushwick,"10 Cooper St, Brooklyn, NY 11207",Comedy Club,$2,5,sign up there Open Mics Page for Tiny Cupboard Blue Room,Blue Room Host,@thetinycupboard,Verified tediously 5/8 Malev,,,,Wednesday-5:30 PM-@thetinycupboard,40.683629,-73.911236,1,range_interpolation,10 Cooper St,,"Brooklyn, NY 11207",10,Cooper St,,,Brooklyn,NY,Kings County,11207,US,TIGER/Line® dataset from the US Census Bureau
The Tiny Cupboard,Wednesday,7:00 PM,8:30 PM,The Tiny Cupboard,Brooklyn,Bushwick,"10 Cooper St, Brooklyn, NY 11207",Comedy Club,$2,5,sign up there Open Mics Page for Tiny Cupboard Blue Room,Blue Room Host,@thetinycupboard,Verified tediously 5/8 Malev,,,,Wednesday-7:00 PM-@thetinycupboard,40.683629,-73.911236,1,range_interpolation,10 Cooper St,,"Brooklyn, NY 11207",10,Cooper St,,,Brooklyn,NY,Kings County,11207,US,TIGER/Line® dataset from the US Census Bureau
The Tiny Cupboard,Wednesday,8:30 PM,10:00 PM,The Tiny Cupboard,Brooklyn,Bushwick,"10 Cooper St, Brooklyn, NY 11207",Comedy Club,$2,5,sign up there Open Mics Page for Tiny Cupboard Blue Room,Molly Levine,@thetinycupboard,Verified tediously 5/8 Malev,,,,Wednesday-8:30 PM-@thetinycupboard,40.683629,-73.911236,1,range_interpolation,10 Cooper St,,"Brooklyn, NY 11207",10,Cooper St,,,Brooklyn,NY,Kings County,11207,US,TIGER/Line® dataset from the US Census Bureau
The Tiny Cupboard,Wednesday,10:00 PM,11:30 PM,The Tiny Cupboard,Brooklyn,Bushwick,"10 Cooper St, Brooklyn, NY 11207",Comedy Club,$2,5,sign up there Open Mics Page for Tiny Cupboard Blue Room,Patrick O'Neil,@_patrick_oneill or @thetinycupboard,Verified 5/8 Malev,,,,Wednesday-10:00 PM-@_patrick_oneill or @thetinycupboard,40.683629,-73.911236,1,range_interpolation,10 Cooper St,,"Brooklyn, NY 11207",10,Cooper St,,,Brooklyn,NY,Kings County,11207,US,TIGER/Line® dataset from the US Census Bureau
Tiny Cupboard Fever Dream,Thursday,5:30 PM,7:00 PM,The Tiny Cupboard,Brooklyn,Bushwick,"10 Cooper St, Brooklyn, NY 11207",Comedy Club,1 item at bar min,5,sign up there Open Mics Page for Tiny Cupboard Blue Room,Alvaro Gamboa,@AlvaroJokesGamboa,Verified 5/8 Malev,,,,Thursday-5:30 PM-@AlvaroJokesGamboa,40.683629,-73.911236,1,range_interpolation,10 Cooper St,,"Brooklyn, NY 11207",10,Cooper St,,,Brooklyn,NY,Kings County,11207,US,TIGER/Line® dataset from the US Census Bureau
The Tiny Cupboard,Thursday,7:00 PM,8:30 PM,The Tiny Cupboard,Brooklyn,Bushwick,"10 Cooper St, Brooklyn, NY 11207",Comedy Club,$2,5,sign up there Open Mics Page for Tiny Cupboard Blue Room,Josue Reveles,@Josue.Reveles_,Verified 5/8 Malev,,,,Thursday-7:00 PM-@Josue.Reveles_,40.683629,-73.911236,1,range_interpolation,10 Cooper St,,"Brooklyn, NY 11207",10,Cooper St,,,Brooklyn,NY,Kings County,11207,US,TIGER/Line® dataset from the US Census Bureau
The Tiny Cupboard,Thursday,8:30 PM,10:00 PM,The Tiny Cupboard,Brooklyn,Bushwick,"10 Cooper St, Brooklyn, NY 11207",Comedy Club,$2,5,sign up there Open Mics Page for Tiny Cupboard Blue Room,Blue Room Host,@thetinycupboard,Verified tediously 5/8 Malev,,,,Thursday-8:30 PM-@thetinycupboard,40.683629,-73.911236,1,range_interpolation,10 Cooper St,,"Brooklyn, NY 11207",10,Cooper St,,,Brooklyn,NY,Kings County,11207,US,TIGER/Line® dataset from the US Census Bureau
The Tiny Cupboard,Thursday,10:00 PM,11:30 PM,The Tiny Cupboard,Brooklyn,Bushwick,"10 Cooper St, Brooklyn, NY 11207",Comedy Club,$2,,sign up there Open Mics Page for Tiny Cupboard Blue Room,Blue Room Host,@thetinycupboard,Verified tediously 5/8 Malev,,,,Thursday-10:00 PM-@thetinycupboard,40.683629,-73.911236,1,range_interpolation,10 Cooper St,,"Brooklyn, NY 11207",10,Cooper St,,,Brooklyn,NY,Kings County,11207,US,TIGER/Line® dataset from the US Census Bureau
The Tiny Cupboard,Friday,5:30 PM,7:00 PM,The Tiny Cupboard,Brooklyn,Bushwick,"10 Cooper St, Brooklyn, NY 11207",Comedy Club,$2,5,sign up there Open Mics Page for Tiny Cupboard Blue Room,Blue Room Host,@thetinycupboard,Verified tediously 5/8 Malev,,,,Friday-5:30 PM-@thetinycupboard,40.683629,-73.911236,1,range_interpolation,10 Cooper St,,"Brooklyn, NY 11207",10,Cooper St,,,Brooklyn,NY,Kings County,11207,US,TIGER/Line® dataset from the US Census Bureau
The Tiny Cupboard,Friday,6:30 PM,8:30 PM,The Tiny Cupboard,Brooklyn,Bushwick,"10 Cooper St, Brooklyn, NY 11207",Comedy Club,$2,5,sign up there Open Mics Page for Tiny Cupboard Blue Room,Blue Room Host,@Alexdcomedy09,Verified tediously 5/13 Malev,,,,Tuesday-7:00 PM-@themicaboutideas,40.683629,-73.911236,1,range_interpolation,10 Cooper St,,"Brooklyn, NY 11207",10,Cooper St,,,Brooklyn,NY,Kings County,11207,US,TIGER/Line® dataset from the US Census Bureau
The Tiny Cupboard,Friday,8:30 PM,10:00 PM,The Tiny Cupboard,Brooklyn,Bushwick,"10 Cooper St, Brooklyn, NY 11207",Comedy Club,$2,5,sign up there Open Mics Page for Tiny Cupboard Blue Room,Blue Room Host,@thetinycupboard,Verified tediously 5/13 Malev,,,,Friday-8:30 PM-@thetinycupboard,40.683629,-73.911236,1,range_interpolation,10 Cooper St,,"Brooklyn, NY 11207",10,Cooper St,,,Brooklyn,NY,Kings County,11207,US,TIGER/Line® dataset from the US Census Bureau
The Tiny Cupboard,Friday,10:00 PM,11:30 PM,The Tiny Cupboard,Brooklyn,Bushwick,"10 Cooper St, Brooklyn, NY 11207",Comedy Club,$2,5,sign up there Open Mics Page for Tiny Cupboard Blue Room,Nathan Roy,@nathan_roy_shenanigans or @thetinycupboard,Verified 5/13 Malev,,,,Friday-10:00 PM-@nathan_roy_shenanigans or @thetinycupboard,40.683629,-73.911236,1,range_interpolation,10 Cooper St,,"Brooklyn, NY 11207",10,Cooper St,,,Brooklyn,NY,Kings County,11207,US,TIGER/Line® dataset from the US Census Bureau
ct qts,Saturday,5:30 PM,7:00 PM,The Tiny Cupboard,Brooklyn,Bushwick,"10 Cooper St, Brooklyn, NY 11207",Comedy Club,$2,5,sign up there Open Mics Page for Tiny Cupboard Blue Room,Blue Room Host,@thetinycupboard,Verified tediously 5/8 Malev,,,,Saturday-5:30 PM-@thetinycupboard,40.683629,-73.911236,1,range_interpolation,10 Cooper St,,"Brooklyn, NY 11207",10,Cooper St,,,Brooklyn,NY,Kings County,11207,US,TIGER/Line® dataset from the US Census Bureau
The Tiny Cupboard,Saturday,7:00 PM,8:30 PM,The Tiny Cupboard,Brooklyn,Bushwick,"10 Cooper St, Brooklyn, NY 11207",Comedy Club,$2,5,sign up there Open Mics Page for Tiny Cupboard Blue Room,Blue Room Host,@thetinycupboard,Verified tediously 5/8 Malev,,,,Saturday-7:00 PM-@thetinycupboard,40.683629,-73.911236,1,range_interpolation,10 Cooper St,,"Brooklyn, NY 11207",10,Cooper St,,,Brooklyn,NY,Kings County,11207,US,TIGER/Line® dataset from the US Census Bureau
The Tiny Cupboard,Saturday,8:30 PM,10:00 PM,The Tiny Cupboard,Brooklyn,Bushwick,"10 Cooper St, Brooklyn, NY 11207",Comedy Club,$2,5,sign up there Open Mics Page for Tiny Cupboard Blue Room,Umar Pasha,@thetinycupboard,Verified 5/8 Malev,,,,Saturday-8:30 PM-@thetinycupboard,40.683629,-73.911236,1,range_interpolation,10 Cooper St,,"Brooklyn, NY 11207",10,Cooper St,,,Brooklyn,NY,Kings County,11207,US,TIGER/Line® dataset from the US Census Bureau
